,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
Bag6,794.6391064077327,0.2511846309720354,0.1732618961610707,1.4497395938604114,0.14713115008101402,0.3195569061458438
Ssbp1,154.4911990377564,-0.5484594949301371,0.3783943292740962,-1.4494389912826928,0.14721502638529446,0.3196735306855184
Zbtb8a,47.17106919453832,0.9153085890054738,0.6315651913797086,1.4492701648200454,0.14726214959436867,0.3196735306855184
Stk40,323.58916649022,0.36351549657841364,0.2508187530667645,1.4493154604020015,0.14724950546130355,0.3196735306855184
Timm21,133.89780256984523,-0.5268765005838063,0.3636933896211967,-1.4486831919946972,0.1474260764753101,0.3199733913143277
Med28,213.13126535840127,0.4172958791302314,0.288122010539021,1.448330442889632,0.14752465758980185,0.3201313454712405
Senp2,335.32768296955584,0.4023658794590077,0.2778678138164249,1.4480478106933004,0.1476036798170351,0.3202468086411573
Orc5,53.77158916201248,-0.8450691607713419,0.583665358450387,-1.4478658850252373,0.14765456222878492,0.32030118884600556
Isy1,25.48980151418491,-1.1573966675146545,0.7996215246042865,-1.4474306054822905,0.14777635906591047,0.3205093549950499
Stmp1,159.16136441393758,-0.4660235873349328,0.32208304934422005,-1.4469050398143712,0.14792352142365436,0.320772453553899
9930024M15Rik,3.296455880919579,2.9893627541213603,2.0661819937300407,1.4468051523015735,0.14795150334104684,0.32077706229448216
Gm12781,9.433195879369084,1.413993797400728,0.9778135163211171,1.4460771648163306,0.14815555975943498,0.32099508808514676
Mpeg1,450.75019950923445,0.515241789303773,0.3562929403372856,1.4461184350608183,0.14814398587762073,0.32099508808514676
Id2,1688.596482251729,0.2814170645247286,0.1945985081815426,1.4461419419628452,0.14813739387976302,0.32099508808514676
Gm13773,4.002434999783901,-3.0150692739810556,2.084839696893277,-1.4461875790613348,0.14812459659092067,0.32099508808514676
Ift70a1,9.565681902968775,-1.8689307961933967,1.2929196876855498,-1.4455119014692723,0.14831415248940627,0.32128258700603707
Bmal2,14.006863240164442,1.4885029481054275,1.029823404562598,1.4453963092222073,0.14834659951409057,0.3212967726207765
Nsun2,844.240734668236,-0.3039965383115789,0.21041472870973113,-1.4447493299337646,0.1485283082806546,0.3214658395899862
Stxbp4,24.2796751064631,-1.2037777119149105,0.8331947803527654,-1.4447734675020938,0.14852152602067764,0.3214658395899862
Sack1g,30.826687029788744,0.9418996564629857,0.6518839863154823,1.4448884713163503,0.1484892150869601,0.3214658395899862
H4c2,13.18958704787534,1.6291743585231466,1.1276289917804032,1.4447787085988786,0.14852005338987698,0.3214658395899862
Pold2,56.330589097590455,-0.7484201675037694,0.5183096274814226,-1.4439634685940586,0.14874925163103456,0.3218663703705504
H2ac20,105.03341098734069,-0.4546821557112147,0.31489721201448806,-1.44390657764952,0.14876525614257102,0.3218663703705504
Znrf3,88.29620985623899,-0.7130147757742336,0.493992067150675,-1.4433729267898412,0.14891544635857545,0.3220789796939483
Id3,286.189516727822,0.6095308963837079,0.422289210492533,1.4433968030411846,0.14890872417518858,0.3220789796939483
Katnal1,49.325035580232296,-0.9172649021511987,0.6355421482150815,-1.4432794185678084,0.14894177514274942,0.3220797738227208
Mrps16,101.06863212507739,-0.49331140718711897,0.34183134173484964,-1.443142705064677,0.14898027548311363,0.3221068835210017
Timcc,279.77387815954626,-0.3249812871127073,0.22520861995706873,-1.4430233051233035,0.14901390630882108,0.3221234573387758
Mup17,12079.07934274483,-0.690066209149143,0.47849790599849723,-1.4421509488305058,0.14925979471640133,0.3225987827964591
ENSMUSG00000095041,101.75526463197464,-0.6042674610214908,0.4190723775300634,-1.441916703226621,0.14932587352017132,0.3226103898961371
Nubp1,349.07063600776604,-0.36499588202178623,0.25314319944430863,-1.4418553720700884,0.14934317823420243,0.3226103898961371
Mup21,1067.3043088564236,0.4666000993215538,0.3236104340328887,1.4418574009085658,0.14934260576871056,0.3226103898961371
Cep44,61.72182644607059,0.6976931512176187,0.48410834695590904,1.4411921537910648,0.14953040442322132,0.3229389698645533
Arb2a,101.72025552163942,-0.6236950081329146,0.4327812681178874,-1.4411321701729087,0.14954734659615176,0.3229389698645533
Sec11c,341.6993274549378,0.4479224610077818,0.31098760342828186,1.4403225597096159,0.1497761616905079,0.3233767946279918
Atf1,237.02091224891666,0.39228840699891493,0.2724390661092807,1.43991246410146,0.14989216627989096,0.3235146511601126
Rprd1b,326.116733428529,0.32870864014726964,0.22827856514378134,1.4399452701143114,0.14988288385427692,0.3235146511601126
Afmid,160.45355391411073,-0.5033613798615506,0.34983376124253973,-1.4388587827364385,0.15019053754992737,0.3240500248778214
Por,5315.102615800269,-0.4249440877496965,0.29533550827848565,-1.4388520033595043,0.15019245873347356,0.3240500248778214
Luzp1,153.59952323660139,0.4513172681756915,0.3137158920925087,1.4386178053185996,0.15025883879103188,0.32408052052182573
Gm20696,4.855534066784694,-2.875327617890556,1.998595949186178,-1.4386737945012749,0.15024296743012552,0.32408052052182573
Tma7,182.63632149166932,-0.4125238232108685,0.28679638638065386,-1.4383857077729754,0.15032464556208236,0.3241660964441498
Sos2,131.53599113747475,0.5396422825389012,0.3753233480638383,1.437806321729588,0.15048901516780128,0.32440777101159735
ENSMUSG00000115869,3.329014617106794,-2.7304843176320763,1.8990196460964353,-1.437838899268248,0.1504797694105523,0.32440777101159735
Leo1,347.7272712103113,0.3437969817074427,0.2391888121149042,1.4373455792835563,0.1506198238156029,0.32463334507581126
Uggt1,1942.8270665469363,0.2297672999736931,0.1598734762589904,1.4371821101924172,0.1506662548878818,0.3246770120095643
Camk2g,76.74788040627561,-0.698812853567727,0.4865326099415908,-1.436312467630116,0.15091344792893102,0.3250403185774858
Zfp324,74.85099184928845,0.5965066092925108,0.41529955576485306,1.4363285513126316,0.15090887339146133,0.3250403185774858
Mup10,4.617113608072205,-2.1218732545580163,1.4772032322374722,-1.4364125451743586,0.1508849854881494,0.3250403185774858
Dhx16,413.46785402734145,0.28856875620902467,0.20102927956243527,1.4354563516176833,0.15115709787705595,0.32550858466633503
Utp18,176.2306059154954,0.3842481670707584,0.2677849698711983,1.4349131217318791,0.15131185603683764,0.3257852978120458
Taf4,72.37680247829704,-0.6323388685289683,0.44073761691526203,-1.4347286100849075,0.15136444812950575,0.3257854516819306
Plekhb2,115.11294581022992,-0.5639371715654008,0.39304078724439756,-1.4348057246657655,0.1513424661585756,0.3257854516819306
Tmem161a,53.106965686234496,-0.7438037440211471,0.5185186993187519,-1.434478149000957,0.15143586033334,0.3258505798903525
Gm44667,15.89847401262672,1.3404706876125552,0.9345088353619515,1.434412000067787,0.15145472519602585,0.3258505798903525
Ezh2,87.89666982842829,0.6164919001515456,0.4298069170161043,1.434346158110914,0.15147350429047743,0.3258505798903525
Atoh8,84.62679652916228,-0.7832151702106395,0.5462844198169552,-1.4337131754060883,0.15165413076488451,0.32612604372840304
Alpl,39.650719392354574,-0.7572041966226987,0.5281334759070659,-1.4337364154434733,0.15164749614223466,0.32612604372840304
Gm34047,7.376136578210923,2.378756934810528,1.6595393201026964,1.4333838951543039,0.15174815825315374,0.32627168999802864
Atl1,29.42566469625772,1.054820063864947,0.736008308031436,1.433163256928744,0.15181118734841811,0.3263506481102885
Rab3gap2,290.87090265660464,0.35672095398546017,0.24892568540998433,1.433041967517074,0.15184584424083228,0.32636859730626566
Vsig10,3.62503601851772,-3.4683273838481643,2.420897274590343,-1.4326619391296,0.15195447148546556,0.3265455003029077
Nim1k,24.574128774203714,-1.0780281656215367,0.7527634937801161,-1.432094109941563,0.15211688991556221,0.32676811656787774
Fam98c,38.70699919662701,-0.9075487308354857,0.6337933908162245,-1.4319315158315362,0.15216342168407462,0.32676811656787774
H2bc4,457.52690149989076,-0.3027022688015538,0.2113819856833318,-1.4320154474044327,0.1521394004911283,0.32676811656787774
Vps18,163.29792295322767,0.38259113764584335,0.2671387813980769,1.4321811892812564,0.15209197369106417,0.32676811656787774
Mst1r,4.2140208730225375,2.6154498668799735,1.8280200023826363,1.4307556063232367,0.15250027032395325,0.3273868866844072
Tomm34,56.990433995069026,0.668535783744813,0.4672652760449113,1.4307414182443048,0.1525043380742535,0.3273868866844072
Mboat7,142.9584041612112,0.5938376392805662,0.4151678619295087,1.4303555109508785,0.15261501012907566,0.32751112535224225
Mis12,143.5563551377332,-0.44893990457202737,0.3138497523041805,-1.430429373533227,0.15259382279085018,0.32751112535224225
Igfbp7,3.5021612870455496,2.7848189883446897,1.947352532071796,1.4300538513085301,0.15270156385292305,0.327640193905113
Zfp493,6.17282246873761,-2.0842841803282157,1.4577052434125493,-1.4298392557392596,0.1527631594418668,0.3277156762987722
Zfp109,35.03330811990335,-0.8467152071202613,0.5922298945992561,-1.4297069682596952,0.15280113947212834,0.3277404799950249
Pomp,692.421596072481,-0.3192320634478797,0.22332796322232268,-1.4294316700953595,0.15288020122078674,0.3277967121232424
Ube4b,762.5742355484587,-0.2961799345223268,0.20719397544429743,-1.429481402088125,0.15286591659131887,0.3277967121232424
Cwc22,186.01075886878084,0.44906169399047496,0.314199457839265,1.4292249168049214,0.15293959830945317,0.3278674022165329
Abcd4,87.11982682620302,-0.6329945229205219,0.44303085152890065,-1.4287820379462426,0.1530668897751749,0.32802691907942993
Asah2,189.92717007279538,-0.38580212610014636,0.27001372271510954,-1.4288241435314188,0.1530547843960718,0.32802691907942993
Gm49376,3.6985655835128903,2.699100985218288,1.8894875256248576,1.4284830932269261,0.1531528574901558,0.32815446459807823
Tgfa,144.5958394453163,0.5297974893944394,0.3711333905543336,1.4275123254286588,0.15343227504133294,0.3286963916703119
Mup6,70.8221406813299,-0.6136673344438259,0.4300477005379529,-1.4269750394576708,0.15358708942622268,0.32897124161286573
Tmem260,163.84152756736646,-0.4666714320719672,0.32707217579043907,-1.4268148335888158,0.15363327436465785,0.32901336125806063
Ddt,624.317334922079,-0.3206557767980282,0.22475659747505497,-1.4266801526643362,0.15367210901515344,0.32903972807076176
Serpina6,849.6929618051411,0.38840835208982205,0.27236573356733157,1.426054397528695,0.15385264064552867,0.32936943224304205
Mks1,20.223477889008702,1.4132900153651922,0.9911406489864861,1.4259227656643734,0.15389063722152715,0.3293939346739589
Pex19,668.078319498938,-0.32760577759662385,0.22978351595059515,-1.4257148788125475,0.15395065992863197,0.3294087421653343
